step,optimizer,loss
1,sgd,20
1,adam,20
1,falling_ball,20
1,entropy_descent,20
1,hamiltonian_geometric,20
2,sgd,19.9999888909
2,adam,22.780528957
2,falling_ball,19.9999888909
2,entropy_descent,19.8971846362
2,hamiltonian_geometric,19.8972253495
3,sgd,19.999981602
3,adam,21.0419313616
3,falling_ball,19.9999772436
3,entropy_descent,19.7984174374
3,hamiltonian_geometric,19.7078560356
4,sgd,19.9999753665
4,adam,21.8748076502
4,falling_ball,19.9999626434
4,entropy_descent,19.7035386208
4,hamiltonian_geometric,19.4527572807
5,sgd,19.9999698009
5,adam,20.8059883938
5,falling_ball,19.9999483044
5,entropy_descent,19.6123947125
5,hamiltonian_geometric,19.1550890176
6,sgd,19.9999647179
6,adam,20.1550174713
6,falling_ball,19.9999353898
6,entropy_descent,19.5248382982
6,hamiltonian_geometric,18.8381206814
7,sgd,19.9999600026
7,adam,20.618268964
7,falling_ball,19.9999213105
7,entropy_descent,19.4407277844
7,hamiltonian_geometric,18.5233874299
8,sgd,19.9999555756
8,adam,20.9429174842
8,falling_ball,19.9999079376
8,entropy_descent,19.3599271678
8,hamiltonian_geometric,18.2292756905
9,sgd,19.9999513788
9,adam,20.6836107349
9,falling_ball,19.9998941401
9,entropy_descent,19.2823058154
9,hamiltonian_geometric,17.9700786633
10,sgd,19.9999473678
10,adam,20.410625117
10,falling_ball,19.9998782315
10,entropy_descent,19.2077382518
10,hamiltonian_geometric,17.7555195852
11,sgd,19.999943508
11,adam,20.3938206975
11,falling_ball,19.9998616357
11,entropy_descent,19.1361039556
11,hamiltonian_geometric,17.5907047749
12,sgd,19.9999397722
12,adam,20.4288169128
12,falling_ball,19.9998441659
12,entropy_descent,19.0672871641
12,hamiltonian_geometric,17.4764413681
13,sgd,19.9999361388
13,adam,20.377997924
13,falling_ball,19.9998258191
13,entropy_descent,19.0011766851
13,hamiltonian_geometric,17.4098369109
14,sgd,19.9999325905
14,adam,20.2674277656
14,falling_ball,19.9998081448
14,entropy_descent,18.9376657165
14,hamiltonian_geometric,17.3850894857
15,sgd,19.9999291135
15,adam,20.2072646915
15,falling_ball,19.999790693
15,entropy_descent,18.876651673
15,hamiltonian_geometric,17.3943769549
16,sgd,19.9999256966
16,adam,20.1761315937
16,falling_ball,19.9997731053
16,entropy_descent,18.8180360194
16,hamiltonian_geometric,17.4287608935
17,sgd,19.9999223307
17,adam,20.1755694578
17,falling_ball,19.9997556597
17,entropy_descent,18.7617241109
17,hamiltonian_geometric,17.4790331632
18,sgd,19.9999190084
18,adam,20.2118915783
18,falling_ball,19.9997377879
18,entropy_descent,18.7076250395
18,hamiltonian_geometric,17.5364490343
19,sgd,19.9999157239
19,adam,20.2426272948
19,falling_ball,19.999719852
19,entropy_descent,18.6556514859
19,hamiltonian_geometric,17.5933084923
20,sgd,19.9999124721
20,adam,20.2076704558
20,falling_ball,19.9997019763
20,entropy_descent,18.6057195786
20,hamiltonian_geometric,17.6433652078
21,sgd,19.9999092489
21,adam,20.1185073392
21,falling_ball,19.9996838026
21,entropy_descent,18.5577487571
21,hamiltonian_geometric,17.6820592211
22,sgd,19.9999060511
22,adam,20.0742632449
22,falling_ball,19.9996657396
22,entropy_descent,18.5116616417
22,hamiltonian_geometric,17.7065836084
23,sgd,19.9999028757
23,adam,20.1095074009
23,falling_ball,19.9996478749
23,entropy_descent,18.4673839072
23,hamiltonian_geometric,17.7158065461
24,sgd,19.9998997205
24,adam,20.1454290305
24,falling_ball,19.9996301195
24,entropy_descent,18.424844163
24,hamiltonian_geometric,17.7100779007
25,sgd,19.9998965835
25,adam,20.1107722917
25,falling_ball,19.9996125781
25,entropy_descent,18.3839738369
25,hamiltonian_geometric,17.6909536994
26,sgd,19.999893463
26,adam,20.0431977366
26,falling_ball,19.9995951097
26,entropy_descent,18.3447070637
26,hamiltonian_geometric,17.6608728195
27,sgd,19.9998903576
27,adam,20.028256841
27,falling_ball,19.9995776602
27,entropy_descent,18.3069805785
27,hamiltonian_geometric,17.6228184084
28,sgd,19.999887266
28,adam,20.0665446902
28,falling_ball,19.9995602985
28,entropy_descent,18.270733614
28,hamiltonian_geometric,17.5799925116
29,sgd,19.9998841872
29,adam,20.0916446688
29,falling_ball,19.9995429732
29,entropy_descent,18.2359078017
29,hamiltonian_geometric,17.5355267996
30,sgd,19.9998811203
30,adam,20.0675242967
30,falling_ball,19.9995257143
30,entropy_descent,18.2024470774
30,hamiltonian_geometric,17.4922458356
31,sgd,19.9998780645
31,adam,20.0305276288
31,falling_ball,19.9995085798
31,entropy_descent,18.1702975902
31,hamiltonian_geometric,17.4524926362
32,sgd,19.9998750191
32,adam,20.0245645222
32,falling_ball,19.999491514
32,entropy_descent,18.1394076149
32,hamiltonian_geometric,17.4180199193
33,sgd,19.9998719836
33,adam,20.0417221907
33,falling_ball,19.9994745397
33,entropy_descent,18.1097274683
33,hamiltonian_geometric,17.3899448241
34,sgd,19.9998689573
34,adam,20.0479698742
34,falling_ball,19.9994576781
34,entropy_descent,18.0812094285
34,hamiltonian_geometric,17.368760359
35,sgd,19.9998659398
35,adam,20.0291395989
35,falling_ball,19.999440882
35,entropy_descent,18.0538076572
35,hamiltonian_geometric,17.3543935413
36,sgd,19.9998629306
36,adam,20.0076937511
36,falling_ball,19.9994241591
36,entropy_descent,18.0274781259
36,hamiltonian_geometric,17.3462982128
37,sgd,19.9998599295
37,adam,20.0058203071
37,falling_ball,19.9994074952
37,entropy_descent,18.0021785439
37,hamiltonian_geometric,17.3435697703
38,sgd,19.999856936
38,adam,20.0183988812
38,falling_ball,19.9993908838
38,entropy_descent,17.9778682897
38,hamiltonian_geometric,17.345069415
39,sgd,19.9998539499
39,adam,20.0245864242
39,falling_ball,19.9993743534
39,entropy_descent,17.9545083456
39,hamiltonian_geometric,17.3495467823
40,sgd,19.9998509708
40,adam,20.0172717802
40,falling_ball,19.9993578932
40,entropy_descent,17.932061234
40,hamiltonian_geometric,17.3557517307
41,sgd,19.9998479985
41,adam,20.0084533495
41,falling_ball,19.9993415003
41,entropy_descent,17.9104909563
41,hamiltonian_geometric,17.3625283861
42,sgd,19.9998450328
42,adam,20.0059893556
42,falling_ball,19.9993251816
42,entropy_descent,17.8897629353
42,hamiltonian_geometric,17.3688870187
43,sgd,19.9998420735
43,adam,20.007196526
43,falling_ball,19.9993089256
43,entropy_descent,17.8698439583
43,hamiltonian_geometric,17.3740517488
44,sgd,19.9998391204
44,adam,20.0063235362
44,falling_ball,19.9992927291
44,entropy_descent,17.8507021236
44,hamiltonian_geometric,17.3774842676
45,sgd,19.9998361733
45,adam,20.0027139225
45,falling_ball,19.9992765901
45,entropy_descent,17.8323067887
45,hamiltonian_geometric,17.3788855786
46,sgd,19.999833232
46,adam,19.9977521405
46,falling_ball,19.9992605006
46,entropy_descent,17.8146285207
46,hamiltonian_geometric,17.3781791405
47,sgd,19.9998302964
47,adam,19.9964148778
47,falling_ball,19.9992444609
47,entropy_descent,17.7976390482
47,hamiltonian_geometric,17.3754796861
48,sgd,19.9998273664
48,adam,20.0008205811
48,falling_ball,19.9992284712
48,entropy_descent,17.7813112157
48,hamiltonian_geometric,17.3710524089
49,sgd,19.9998244418
49,adam,20.0039953627
49,falling_ball,19.9992125289
49,entropy_descent,17.7656189396
49,hamiltonian_geometric,17.3652672021
50,sgd,19.9998215225
50,adam,19.9990101905
50,falling_ball,19.9991966364
50,entropy_descent,17.7505371656
50,hamiltonian_geometric,17.3585522641
51,sgd,19.9998186084
51,adam,19.9925307529
51,falling_ball,19.9991807915
51,entropy_descent,17.7360418283
51,hamiltonian_geometric,17.3513507417
52,sgd,19.9998156994
52,adam,19.9935795165
52,falling_ball,19.99916499
52,entropy_descent,17.7221098121
52,hamiltonian_geometric,17.3440832594
53,sgd,19.9998127954
53,adam,19.9970103007
53,falling_ball,19.999149232
53,entropy_descent,17.7087189137
53,hamiltonian_geometric,17.3371182724
54,sgd,19.9998098963
54,adam,19.9944336249
54,falling_ball,19.999133515
54,entropy_descent,17.695847806
54,hamiltonian_geometric,17.330751269
55,sgd,19.999807002
55,adam,19.9901140707
55,falling_ball,19.9991178369
55,entropy_descent,17.6834760035
55,hamiltonian_geometric,17.3251929972
56,sgd,19.9998041125
56,adam,19.9910603685
56,falling_ball,19.9991021972
56,entropy_descent,17.6715838295
56,hamiltonian_geometric,17.3205661729
57,sgd,19.9998012276
57,adam,19.9936776796
57,falling_ball,19.9990865938
57,entropy_descent,17.6601523834
57,hamiltonian_geometric,17.3169095547
58,sgd,19.9997983473
58,adam,19.9927438592
58,falling_ball,19.9990710261
58,entropy_descent,17.6491635106
58,hamiltonian_geometric,17.3141878857
59,sgd,19.9997954716
59,adam,19.9904080206
59,falling_ball,19.9990554937
59,entropy_descent,17.6385997731
59,hamiltonian_geometric,17.3123059898
60,sgd,19.9997926003
60,adam,19.989748624
60,falling_ball,19.9990399949
60,entropy_descent,17.6284444208
60,hamiltonian_geometric,17.3111252648
61,sgd,19.9997897334
61,adam,19.9897857903
61,falling_ball,19.9990245287
61,entropy_descent,17.6186813646
61,hamiltonian_geometric,17.3104809118
62,sgd,19.9997868708
62,adam,19.9894704401
62,falling_ball,19.9990090941
62,entropy_descent,17.6092951505
62,hamiltonian_geometric,17.310198453
63,sgd,19.9997840126
63,adam,19.9889087726
63,falling_ball,19.9989936897
63,entropy_descent,17.6002709341
63,hamiltonian_geometric,17.3101083741
64,sgd,19.9997811585
64,adam,19.9881026276
64,falling_ball,19.9989783147
64,entropy_descent,17.5915944567
64,hamiltonian_geometric,17.3100580611
65,sgd,19.9997783087
65,adam,19.9877574374
65,falling_ball,19.9989629683
65,entropy_descent,17.5832520224
65,hamiltonian_geometric,17.3099205442
66,sgd,19.999775463
66,adam,19.9882724846
66,falling_ball,19.9989476496
66,entropy_descent,17.5752304756
66,hamiltonian_geometric,17.3095998841
67,sgd,19.9997726213
67,adam,19.9883087999
67,falling_ball,19.998932358
67,entropy_descent,17.5675171797
67,hamiltonian_geometric,17.3090333225
68,sgd,19.9997697838
68,adam,19.9871389568
68,falling_ball,19.9989170926
68,entropy_descent,17.5600999969
68,hamiltonian_geometric,17.3081905494
69,sgd,19.9997669502
69,adam,19.9862564297
69,falling_ball,19.9989018526
69,entropy_descent,17.5529672679
69,hamiltonian_geometric,17.3070706054
70,sgd,19.9997641205
70,adam,19.9863781069
70,falling_ball,19.9988866377
70,entropy_descent,17.5461077939
70,hamiltonian_geometric,17.3056970345
71,sgd,19.9997612948
71,adam,19.9864136429
71,falling_ball,19.9988714468
71,entropy_descent,17.5395108176
71,hamiltonian_geometric,17.3041119425
72,sgd,19.999758473
72,adam,19.9857524766
72,falling_ball,19.9988562794
72,entropy_descent,17.533166006
72,hamiltonian_geometric,17.3023695926
73,sgd,19.999755655
73,adam,19.9853112529
73,falling_ball,19.9988411348
73,entropy_descent,17.5270634342
73,hamiltonian_geometric,17.3005301062
74,sgd,19.9997528408
74,adam,19.9855036905
74,falling_ball,19.9988260126
74,entropy_descent,17.5211935683
74,hamiltonian_geometric,17.2986537353
75,sgd,19.9997500303
75,adam,19.9855057034
75,falling_ball,19.998810912
75,entropy_descent,17.5155472508
75,hamiltonian_geometric,17.2967960573
76,sgd,19.9997472236
76,adam,19.9848053115
76,falling_ball,19.9987958327
76,entropy_descent,17.5101156855
76,hamiltonian_geometric,17.2950043115
77,sgd,19.9997444206
77,adam,19.9842044016
77,falling_ball,19.9987807741
77,entropy_descent,17.504890423
77,hamiltonian_geometric,17.2933149781
78,sgd,19.9997416213
78,adam,19.9841980694
78,falling_ball,19.9987657358
78,entropy_descent,17.4998633472
78,hamiltonian_geometric,17.2917525838
79,sgd,19.9997388256
79,adam,19.9841303892
79,falling_ball,19.9987507172
79,entropy_descent,17.4950266623
79,hamiltonian_geometric,17.2903296304
80,sgd,19.9997360335
80,adam,19.9837316743
80,falling_ball,19.9987357179
80,entropy_descent,17.4903728799
80,hamiltonian_geometric,17.2890474689
81,sgd,19.999733245
81,adam,19.9834612562
81,falling_ball,19.9987207375
81,entropy_descent,17.4858948068
81,hamiltonian_geometric,17.2878979016
82,sgd,19.99973046
82,adam,19.9833503259
82,falling_ball,19.9987057755
82,entropy_descent,17.4815855339
82,hamiltonian_geometric,17.2868652685
83,sgd,19.9997276786
83,adam,19.9830956401
83,falling_ball,19.9986908317
83,entropy_descent,17.4774384242
83,hamiltonian_geometric,17.2859287812
84,sgd,19.9997249006
84,adam,19.9827758553
84,falling_ball,19.9986759056
84,entropy_descent,17.4734471026
84,hamiltonian_geometric,17.2850648825
85,sgd,19.9997221261
85,adam,19.9824749147
85,falling_ball,19.9986609968
85,entropy_descent,17.4696054456
85,hamiltonian_geometric,17.2842494455
86,sgd,19.999719355
86,adam,19.9822218708
86,falling_ball,19.9986461051
86,entropy_descent,17.4659075708
86,hamiltonian_geometric,17.2834596685
87,sgd,19.9997165873
87,adam,19.9820856589
87,falling_ball,19.9986312301
87,entropy_descent,17.4623478281
87,hamiltonian_geometric,17.2826755672
88,sgd,19.9997138229
88,adam,19.9818734177
88,falling_ball,19.9986163714
88,entropy_descent,17.4589207901
88,hamiltonian_geometric,17.2818810141
89,sgd,19.999711062
89,adam,19.981520579
89,falling_ball,19.9986015289
89,entropy_descent,17.4556212433
89,hamiltonian_geometric,17.281064317
90,sgd,19.9997083043
90,adam,19.9812964524
90,falling_ball,19.9985867022
90,entropy_descent,17.45244418
90,hamiltonian_geometric,17.2802183655
91,sgd,19.99970555
91,adam,19.9811637158
91,falling_ball,19.9985718909
91,entropy_descent,17.4493847898
91,hamiltonian_geometric,17.2793404036
92,sgd,19.9997027989
92,adam,19.9808692419
92,falling_ball,19.998557095
92,entropy_descent,17.446438452
92,hamiltonian_geometric,17.2784315063
93,sgd,19.9997000511
93,adam,19.9805546374
93,falling_ball,19.998542314
93,entropy_descent,17.4436007279
93,hamiltonian_geometric,17.2774958463
94,sgd,19.9996973065
94,adam,19.9803761715
94,falling_ball,19.9985275478
94,entropy_descent,17.4408673542
94,hamiltonian_geometric,17.2765398423
95,sgd,19.9996945651
95,adam,19.9801672632
95,falling_ball,19.9985127961
95,entropy_descent,17.4382342353
95,hamiltonian_geometric,17.2755712732
96,sgd,19.9996918269
96,adam,19.9798825114
96,falling_ball,19.9984980587
96,entropy_descent,17.4356974371
96,hamiltonian_geometric,17.274598431
97,sgd,19.9996890918
97,adam,19.9796396757
97,falling_ball,19.9984833354
97,entropy_descent,17.4332531809
97,hamiltonian_geometric,17.2736293724
98,sgd,19.9996863599
98,adam,19.9794356574
98,falling_ball,19.998468626
98,entropy_descent,17.4308978365
98,hamiltonian_geometric,17.27267131
99,sgd,19.999683631
99,adam,19.9792028582
99,falling_ball,19.9984539302
99,entropy_descent,17.428627917
99,hamiltonian_geometric,17.2717301685
100,sgd,19.9996809053
100,adam,19.9789353293
100,falling_ball,19.9984392479
100,entropy_descent,17.4264400731
100,hamiltonian_geometric,17.2708103118
101,sgd,19.9996781826
101,adam,19.9786774831
101,falling_ball,19.9984245789
101,entropy_descent,17.4243310871
101,hamiltonian_geometric,17.269914437
102,sgd,19.999675463
102,adam,19.9784483182
102,falling_ball,19.9984099231
102,entropy_descent,17.4222978686
102,hamiltonian_geometric,17.269043614
103,sgd,19.9996727464
103,adam,19.9782167547
103,falling_ball,19.9983952801
103,entropy_descent,17.4203374485
103,hamiltonian_geometric,17.2681974463
104,sgd,19.9996700327
104,adam,19.9779678606
104,falling_ball,19.99838065
104,entropy_descent,17.4184469751
104,hamiltonian_geometric,17.2673743193
105,sgd,19.9996673221
105,adam,19.977721348
105,falling_ball,19.9983660324
105,entropy_descent,17.4166237087
105,hamiltonian_geometric,17.2665717041
106,sgd,19.9996646144
106,adam,19.9774855977
106,falling_ball,19.9983514273
106,entropy_descent,17.414865018
106,hamiltonian_geometric,17.2657864842
107,sgd,19.9996619097
107,adam,19.9772403224
107,falling_ball,19.9983368346
107,entropy_descent,17.413168375
107,hamiltonian_geometric,17.2650152752
108,sgd,19.9996592078
108,adam,19.9769755912
108,falling_ball,19.998322254
108,entropy_descent,17.4115313513
108,hamiltonian_geometric,17.2642547152
109,sgd,19.9996565089
109,adam,19.9767247206
109,falling_ball,19.9983076854
109,entropy_descent,17.4099516145
109,hamiltonian_geometric,17.2635017072
110,sgd,19.9996538128
110,adam,19.9764961332
110,falling_ball,19.9982931287
110,entropy_descent,17.4084269237
110,hamiltonian_geometric,17.2627536033
111,sgd,19.9996511196
111,adam,19.9762475329
111,falling_ball,19.9982785838
111,entropy_descent,17.4069551266
111,hamiltonian_geometric,17.2620083244
112,sgd,19.9996484293
112,adam,19.9759852609
112,falling_ball,19.9982640505
112,entropy_descent,17.4055341553
112,hamiltonian_geometric,17.2612644187
113,sgd,19.9996457417
113,adam,19.9757414944
113,falling_ball,19.9982495287
113,entropy_descent,17.4041620237
113,hamiltonian_geometric,17.2605210616
114,sgd,19.999643057
114,adam,19.975492847
114,falling_ball,19.9982350183
114,entropy_descent,17.4028368238
114,hamiltonian_geometric,17.2597780089
115,sgd,19.999640375
115,adam,19.9752299197
115,falling_ball,19.9982205192
115,entropy_descent,17.4015567226
115,hamiltonian_geometric,17.2590355123
116,sgd,19.9996376958
116,adam,19.9749771541
116,falling_ball,19.9982060313
116,entropy_descent,17.4003199594
116,hamiltonian_geometric,17.2582942116
117,sgd,19.9996350193
117,adam,19.9747286809
117,falling_ball,19.9981915544
117,entropy_descent,17.3991248428
117,hamiltonian_geometric,17.2575550137
118,sgd,19.9996323455
118,adam,19.9744732005
118,falling_ball,19.9981770885
118,entropy_descent,17.3979697482
118,hamiltonian_geometric,17.2568189716
119,sgd,19.9996296745
119,adam,19.974215043
119,falling_ball,19.9981626334
119,entropy_descent,17.3968531145
119,hamiltonian_geometric,17.2560871714
120,sgd,19.9996270061
120,adam,19.9739560724
120,falling_ball,19.9981481891
120,entropy_descent,17.3957734424
120,hamiltonian_geometric,17.2553606357
121,sgd,19.9996243404
121,adam,19.9736994696
121,falling_ball,19.9981337555
121,entropy_descent,17.3947292916
121,hamiltonian_geometric,17.2546402473
122,sgd,19.9996216774
122,adam,19.9734410853
122,falling_ball,19.9981193325
122,entropy_descent,17.3937192784
122,hamiltonian_geometric,17.2539266964
123,sgd,19.999619017
123,adam,19.9731774381
123,falling_ball,19.9981049199
123,entropy_descent,17.3927420736
123,hamiltonian_geometric,17.2532204516
124,sgd,19.9996163592
124,adam,19.9729175701
124,falling_ball,19.9980905177
124,entropy_descent,17.3917964002
124,hamiltonian_geometric,17.2525217522
125,sgd,19.9996137039
125,adam,19.9726590022
125,falling_ball,19.9980761258
125,entropy_descent,17.3908810315
125,hamiltonian_geometric,17.2518306208
126,sgd,19.9996110513
126,adam,19.9723939235
126,falling_ball,19.9980617442
126,entropy_descent,17.3899947892
126,hamiltonian_geometric,17.2511468898
127,sgd,19.9996084013
127,adam,19.9721286602
127,falling_ball,19.9980473727
127,entropy_descent,17.3891365413
127,hamiltonian_geometric,17.250470239
128,sgd,19.9996057538
128,adam,19.9718660319
128,falling_ball,19.9980330113
128,entropy_descent,17.3883052001
128,hamiltonian_geometric,17.249800239
129,sgd,19.9996031088
129,adam,19.9716000994
129,falling_ball,19.9980186598
129,entropy_descent,17.387499721
129,hamiltonian_geometric,17.2491363962
130,sgd,19.9996004663
130,adam,19.9713315432
130,falling_ball,19.9980043183
130,entropy_descent,17.3867191003
130,hamiltonian_geometric,17.248478196
131,sgd,19.9995978263
131,adam,19.9710648648
131,falling_ball,19.9979899866
131,entropy_descent,17.3859623739
131,hamiltonian_geometric,17.2478251404
132,sgd,19.9995951888
132,adam,19.9707978608
132,falling_ball,19.9979756647
132,entropy_descent,17.3852286154
132,hamiltonian_geometric,17.2471767788
133,sgd,19.9995925538
133,adam,19.9705276115
133,falling_ball,19.9979613525
133,entropy_descent,17.384516935
133,hamiltonian_geometric,17.2465327301
134,sgd,19.9995899212
134,adam,19.9702567932
134,falling_ball,19.9979470499
134,entropy_descent,17.3838264779
134,hamiltonian_geometric,17.2458926961
135,sgd,19.9995872911
135,adam,19.9699861322
135,falling_ball,19.9979327569
135,entropy_descent,17.3831564227
135,hamiltonian_geometric,17.2452564666
136,sgd,19.9995846633
136,adam,19.969713862
136,falling_ball,19.9979184734
136,entropy_descent,17.3825059805
136,hamiltonian_geometric,17.244623917
137,sgd,19.999582038
137,adam,19.9694404543
137,falling_ball,19.9979041994
137,entropy_descent,17.3818743934
137,hamiltonian_geometric,17.2439949995
138,sgd,19.999579415
138,adam,19.9691665431
138,falling_ball,19.9978899347
138,entropy_descent,17.381260933
138,hamiltonian_geometric,17.2433697304
139,sgd,19.9995767944
139,adam,19.9688922729
139,falling_ball,19.9978756793
139,entropy_descent,17.3806648999
139,hamiltonian_geometric,17.2427481742
140,sgd,19.9995741762
140,adam,19.9686165961
140,falling_ball,19.9978614332
140,entropy_descent,17.3800856219
140,hamiltonian_geometric,17.2421304268
141,sgd,19.9995715603
141,adam,19.9683392059
141,falling_ball,19.9978471963
141,entropy_descent,17.3795224533
141,hamiltonian_geometric,17.2415165991
142,sgd,19.9995689468
142,adam,19.968061989
142,falling_ball,19.9978329686
142,entropy_descent,17.3789747737
142,hamiltonian_geometric,17.2409068021
143,sgd,19.9995663355
143,adam,19.9677839255
143,falling_ball,19.9978187499
143,entropy_descent,17.3784419872
143,hamiltonian_geometric,17.2403011345
144,sgd,19.9995637265
144,adam,19.9675039953
144,falling_ball,19.9978045403
144,entropy_descent,17.3779235212
144,hamiltonian_geometric,17.2396996734
145,sgd,19.9995611199
145,adam,19.9672239845
145,falling_ball,19.9977903396
145,entropy_descent,17.3774188255
145,hamiltonian_geometric,17.2391024681
146,sgd,19.9995585154
146,adam,19.9669433052
146,falling_ball,19.9977761479
146,entropy_descent,17.3769273717
146,hamiltonian_geometric,17.2385095372
147,sgd,19.9995559133
147,adam,19.9666610375
147,falling_ball,19.997761965
147,entropy_descent,17.376448652
147,hamiltonian_geometric,17.2379208687
148,sgd,19.9995533133
148,adam,19.9663781185
148,falling_ball,19.997747791
148,entropy_descent,17.3759821784
148,hamiltonian_geometric,17.2373364223
149,sgd,19.9995507156
149,adam,19.966094553
149,falling_ball,19.9977336257
149,entropy_descent,17.3755274823
149,hamiltonian_geometric,17.2367561338
150,sgd,19.9995481201
150,adam,19.9658099521
150,falling_ball,19.9977194692
150,entropy_descent,17.3750841133
150,hamiltonian_geometric,17.2361799206
151,sgd,19.9995455268
151,adam,19.9655243988
151,falling_ball,19.9977053214
151,entropy_descent,17.3746516388
151,hamiltonian_geometric,17.2356076879
152,sgd,19.9995429357
152,adam,19.9652381401
152,falling_ball,19.9976911821
152,entropy_descent,17.3742296431
152,hamiltonian_geometric,17.2350393345
153,sgd,19.9995403467
153,adam,19.9649511447
153,falling_ball,19.9976770515
153,entropy_descent,17.3738177266
